Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%),Year,Month,Day,Day_of_Week,Day_Name,Temperature_Range (°C),Humidity_Temperature_Index
2025-05-26,Bengaluru,Karnataka,30.5,18.9,24.7,74.6,0.0,7.6,143,Moderate,1009.0,10.9,2025,5,26,0,Monday,11.600000000000001,1842.62
2025-05-26,Chennai,Tamil Nadu,42.7,32.3,37.5,58.4,0.0,21.1,64,Satisfactory,1024.5,55.8,2025,5,26,0,Monday,10.400000000000006,2190.0
2025-05-26,Kolkata,West Bengal,40.0,26.3,33.1,90.5,6.3,2.3,263,Poor,1012.9,72.4,2025,5,26,0,Monday,13.7,2995.55
2025-05-26,Hyderabad,Telangana,36.3,24.3,30.3,71.5,1.2,18.7,195,Moderate,1002.0,92.3,2025,5,26,0,Monday,11.999999999999996,2166.4500000000003
2025-05-26,Ahmedabad,Gujarat,38.6,24.1,31.3,89.5,21.6,24.6,209,Poor,993.6,47.8,2025,5,26,0,Monday,14.5,2801.35
2025-05-26,Jaipur,Rajasthan,26.8,19.9,23.4,65.0,11.9,22.7,192,Moderate,1020.0,40.9,2025,5,26,0,Monday,6.900000000000002,1521.0
2025-05-26,Lucknow,Uttar Pradesh,33.1,18.6,25.8,63.9,0.0,23.9,67,Satisfactory,1009.9,71.1,2025,5,26,0,Monday,14.5,1648.6200000000001
2025-05-26,Bhopal,Madhya Pradesh,42.5,32.2,37.4,89.9,0.0,5.3,176,Moderate,999.5,11.4,2025,5,26,0,Monday,10.299999999999997,3362.26
2025-05-27,Mumbai,Maharashtra,38.0,30.5,34.3,61.9,0.0,14.3,221,Poor,1002.7,32.2,2025,5,27,1,Tuesday,7.5,2123.1699999999996
2025-05-27,Delhi,Delhi,28.0,14.0,21.0,90.8,6.6,15.8,92,Satisfactory,1003.7,32.3,2025,5,27,1,Tuesday,14.0,1906.8
2025-05-27,Bengaluru,Karnataka,29.3,17.8,23.6,87.6,0.0,11.3,114,Moderate,998.1,35.6,2025,5,27,1,Tuesday,11.5,2067.36
2025-05-27,Chennai,Tamil Nadu,38.3,26.9,32.6,89.3,7.0,6.2,54,Satisfactory,1009.6,12.3,2025,5,27,1,Tuesday,11.399999999999999,2911.18
2025-05-27,Kolkata,West Bengal,34.3,28.2,31.3,49.9,0.0,13.4,289,Poor,1017.0,24.5,2025,5,27,1,Tuesday,6.099999999999998,1561.87
2025-05-27,Hyderabad,Telangana,41.6,26.7,34.2,58.9,0.0,2.9,76,Satisfactory,1001.7,74.3,2025,5,27,1,Tuesday,14.900000000000002,2014.38
2025-05-27,Ahmedabad,Gujarat,37.7,30.0,33.9,72.4,0.0,7.1,335,Very Poor,995.8,49.5,2025,5,27,1,Tuesday,7.700000000000003,2454.36
2025-05-27,Jaipur,Rajasthan,38.2,24.8,31.5,93.8,26.7,18.1,280,Poor,1023.6,66.8,2025,5,27,1,Tuesday,13.400000000000002,2954.7
2025-05-27,Lucknow,Uttar Pradesh,42.8,30.2,36.5,66.6,4.8,10.4,48,Good,1007.4,65.3,2025,5,27,1,Tuesday,12.599999999999998,2430.8999999999996
2025-05-27,Bhopal,Madhya Pradesh,30.0,22.4,26.2,87.4,3.4,8.0,258,Poor,994.3,95.1,2025,5,27,1,Tuesday,7.600000000000001,2289.88
2025-05-28,Mumbai,Maharashtra,28.5,15.3,21.9,81.2,0.0,18.0,82,Satisfactory,1003.7,11.6,2025,5,28,2,Wednesday,13.2,1778.28
2025-05-28,Delhi,Delhi,36.9,28.2,32.6,30.3,0.0,18.4,44,Good,1005.9,71.0,2025,5,28,2,Wednesday,8.7,987.7800000000001
2025-05-28,Bengaluru,Karnataka,25.2,14.6,19.9,93.8,0.0,9.2,136,Moderate,992.7,88.7,2025,5,28,2,Wednesday,10.6,1866.62
2025-05-28,Chennai,Tamil Nadu,29.6,17.3,23.5,43.0,17.3,7.7,46,Good,1024.8,21.7,2025,5,28,2,Wednesday,12.3,1010.5
2025-05-28,Kolkata,West Bengal,42.9,32.1,37.5,52.8,5.2,16.2,182,Moderate,992.8,91.5,2025,5,28,2,Wednesday,10.799999999999997,1980.0
2025-05-28,Hyderabad,Telangana,28.9,20.8,24.9,86.3,49.3,17.0,247,Poor,1013.7,28.6,2025,5,28,2,Wednesday,8.099999999999998,2148.87
2025-05-28,Ahmedabad,Gujarat,32.9,18.8,25.8,38.4,0.0,5.4,247,Poor,1019.6,92.9,2025,5,28,2,Wednesday,14.099999999999998,990.72
2025-05-28,Jaipur,Rajasthan,27.1,18.7,22.9,92.7,0.0,25.0,257,Poor,1000.0,9.5,2025,5,28,2,Wednesday,8.400000000000002,2122.83
2025-05-28,Lucknow,Uttar Pradesh,31.5,20.0,25.7,36.8,0.0,21.6,277,Poor,1024.0,76.5,2025,5,28,2,Wednesday,11.5,945.7599999999999
2025-05-28,Bhopal,Madhya Pradesh,35.6,29.6,32.6,73.4,1.6,17.1,331,Very Poor,1001.0,78.3,2025,5,28,2,Wednesday,6.0,2392.84
2025-05-29,Mumbai,Maharashtra,35.9,24.1,30.0,47.7,29.2,23.3,181,Moderate,1015.2,82.1,2025,5,29,3,Thursday,11.799999999999997,1431.0
2025-05-29,Delhi,Delhi,43.4,31.0,37.2,51.2,0.4,21.8,172,Moderate,1019.2,25.4,2025,5,29,3,Thursday,12.399999999999999,1904.6400000000003
2025-05-29,Bengaluru,Karnataka,37.3,25.6,31.4,51.7,0.0,17.2,311,Very Poor,1011.1,20.9,2025,5,29,3,Thursday,11.699999999999996,1623.38
2025-05-29,Chennai,Tamil Nadu,29.8,17.4,23.6,41.5,0.0,24.5,305,Very Poor,991.0,6.1,2025,5,29,3,Thursday,12.400000000000002,979.4000000000001
2025-05-29,Kolkata,West Bengal,39.2,33.1,36.1,90.9,17.8,13.1,268,Poor,999.7,83.4,2025,5,29,3,Thursday,6.100000000000001,3281.4900000000002
2025-05-29,Hyderabad,Telangana,37.5,23.5,30.5,86.0,0.0,11.9,139,Moderate,1024.0,77.2,2025,5,29,3,Thursday,14.0,2623.0
2025-05-29,Ahmedabad,Gujarat,38.0,27.6,32.8,37.6,8.9,14.9,149,Moderate,997.7,89.0,2025,5,29,3,Thursday,10.399999999999999,1233.28
2025-05-29,Jaipur,Rajasthan,25.4,10.6,18.0,86.0,0.0,12.4,284,Poor,1012.0,72.3,2025,5,29,3,Thursday,14.799999999999999,1548.0
2025-05-29,Lucknow,Uttar Pradesh,36.1,24.6,30.3,82.7,76.8,5.9,347,Very Poor,1023.2,24.4,2025,5,29,3,Thursday,11.5,2505.81
2025-05-29,Bhopal,Madhya Pradesh,39.0,27.8,33.4,51.1,18.8,11.9,119,Moderate,1009.6,93.5,2025,5,29,3,Thursday,11.2,1706.74
2025-05-30,Mumbai,Maharashtra,40.3,30.6,35.4,43.8,0.0,14.5,169,Moderate,1019.8,11.4,2025,5,30,4,Friday,9.699999999999996,1550.5199999999998
2025-05-30,Delhi,Delhi,41.1,27.5,34.3,80.4,3.1,5.5,303,Very Poor,1010.8,73.4,2025,5,30,4,Friday,13.600000000000001,2757.72
2025-05-30,Bengaluru,Karnataka,27.2,18.9,23.1,65.2,0.0,2.3,287,Poor,1014.3,91.4,2025,5,30,4,Friday,8.3,1506.1200000000001
2025-05-30,Chennai,Tamil Nadu,37.4,22.7,30.1,58.2,10.9,15.4,152,Moderate,1003.7,9.2,2025,5,30,4,Friday,14.7,1751.8200000000002
2025-05-30,Kolkata,West Bengal,25.1,16.8,21.0,91.8,0.0,20.0,308,Very Poor,1009.7,24.2,2025,5,30,4,Friday,8.3,1927.8
2025-05-30,Hyderabad,Telangana,40.7,26.2,33.4,30.0,4.6,21.1,289,Poor,1011.7,72.7,2025,5,30,4,Friday,14.500000000000004,1002.0
2025-05-30,Ahmedabad,Gujarat,26.8,14.9,20.9,83.0,0.0,21.7,289,Poor,1017.3,67.4,2025,5,30,4,Friday,11.9,1734.6999999999998
2025-05-30,Jaipur,Rajasthan,34.1,20.3,27.2,45.2,0.0,8.5,197,Moderate,1007.3,85.1,2025,5,30,4,Friday,13.8,1229.44
2025-05-30,Lucknow,Uttar Pradesh,28.6,13.7,21.1,47.6,0.0,4.1,178,Moderate,1014.3,85.3,2025,5,30,4,Friday,14.900000000000002,1004.3600000000001
2025-05-30,Bhopal,Madhya Pradesh,29.8,16.8,23.3,65.4,76.5,10.4,138,Moderate,992.2,64.9,2025,5,30,4,Friday,13.0,1523.8200000000002
2025-05-31,Mumbai,Maharashtra,26.3,12.4,19.4,94.9,0.0,10.5,222,Poor,993.8,10.3,2025,5,31,5,Saturday,13.9,1841.06
2025-05-31,Delhi,Delhi,41.0,31.5,36.3,64.1,0.0,3.6,175,Moderate,995.8,17.2,2025,5,31,5,Saturday,9.5,2326.8299999999995
2025-05-31,Bengaluru,Karnataka,26.3,13.2,19.8,89.0,0.0,24.7,147,Moderate,992.3,68.4,2025,5,31,5,Saturday,13.100000000000001,1762.2
2025-05-31,Chennai,Tamil Nadu,35.0,27.9,31.5,40.4,0.0,17.9,40,Good,1012.8,57.7,2025,5,31,5,Saturday,7.100000000000001,1272.6
2025-05-31,Kolkata,West Bengal,27.5,14.1,20.8,47.7,0.0,22.7,304,Very Poor,1012.0,64.9,2025,5,31,5,Saturday,13.4,992.1600000000001
2025-05-31,Hyderabad,Telangana,33.1,20.7,26.9,73.4,0.0,8.7,186,Moderate,1022.9,26.2,2025,5,31,5,Saturday,12.400000000000002,1974.46
2025-05-31,Ahmedabad,Gujarat,32.1,26.3,29.2,41.8,42.4,13.9,309,Very Poor,1012.8,45.5,2025,5,31,5,Saturday,5.800000000000001,1220.56
2025-05-31,Jaipur,Rajasthan,38.3,32.3,35.3,61.0,61.4,7.2,55,Satisfactory,1024.2,32.1,2025,5,31,5,Saturday,6.0,2153.2999999999997
2025-05-31,Lucknow,Uttar Pradesh,34.9,28.8,31.9,74.3,9.0,14.3,327,Very Poor,1024.8,60.0,2025,5,31,5,Saturday,6.099999999999998,2370.1699999999996
2025-05-31,Bhopal,Madhya Pradesh,43.3,35.4,39.4,30.9,4.4,15.9,335,Very Poor,995.5,15.2,2025,5,31,5,Saturday,7.899999999999999,1217.4599999999998
2025-06-01,Mumbai,Maharashtra,33.4,21.9,27.7,88.9,0.0,18.9,47,Good,1002.2,64.4,2025,6,1,6,Sunday,11.5,2462.53
2025-06-01,Delhi,Delhi,41.5,26.5,34.0,92.1,0.0,9.0,45,Good,1006.0,76.0,2025,6,1,6,Sunday,15.0,3131.3999999999996
2025-06-01,Bengaluru,Karnataka,32.9,22.3,27.6,44.0,0.9,16.7,108,Moderate,1002.5,27.5,2025,6,1,6,Sunday,10.599999999999998,1214.4
2025-06-01,Chennai,Tamil Nadu,25.8,19.0,22.4,83.2,0.0,11.7,74,Satisfactory,1001.7,21.9,2025,6,1,6,Sunday,6.800000000000001,1863.6799999999998
2025-06-01,Kolkata,West Bengal,43.8,29.7,36.7,80.2,2.6,8.7,200,Moderate,1008.6,66.9,2025,6,1,6,Sunday,14.099999999999998,2943.34
2025-06-01,Hyderabad,Telangana,33.3,24.8,29.0,80.6,0.0,19.8,166,Moderate,1023.5,70.5,2025,6,1,6,Sunday,8.499999999999996,2337.3999999999996
2025-06-01,Ahmedabad,Gujarat,40.9,29.8,35.4,87.0,7.2,4.1,178,Moderate,1007.0,10.4,2025,6,1,6,Sunday,11.099999999999998,3079.7999999999997
2025-06-01,Jaipur,Rajasthan,39.3,30.1,34.7,30.1,3.8,20.0,50,Good,1018.2,7.9,2025,6,1,6,Sunday,9.199999999999996,1044.47
2025-06-01,Lucknow,Uttar Pradesh,43.1,36.8,40.0,73.6,0.0,7.2,107,Moderate,1022.3,33.7,2025,6,1,6,Sunday,6.300000000000004,2944.0
2025-06-01,Bhopal,Madhya Pradesh,35.5,28.6,32.1,74.6,0.0,5.1,298,Poor,994.8,34.7,2025,6,1,6,Sunday,6.899999999999999,2394.66
2025-06-02,Mumbai,Maharashtra,26.1,19.9,23.0,49.7,63.4,11.5,129,Moderate,993.7,25.3,2025,6,2,0,Monday,6.200000000000003,1143.1000000000001
2025-06-02,Delhi,Delhi,40.7,28.9,34.8,43.6,70.1,8.3,164,Moderate,994.7,14.9,2025,6,2,0,Monday,11.800000000000004,1517.28
2025-06-02,Bengaluru,Karnataka,33.6,19.9,26.7,47.4,0.0,8.1,337,Very Poor,1013.4,74.0,2025,6,2,0,Monday,13.700000000000003,1265.58
2025-06-02,Chennai,Tamil Nadu,42.0,28.8,35.4,75.0,66.6,11.0,336,Very Poor,1001.0,54.6,2025,6,2,0,Monday,13.2,2655.0
2025-06-02,Kolkata,West Bengal,26.0,13.9,20.0,83.0,49.7,5.1,42,Good,998.6,34.2,2025,6,2,0,Monday,12.1,1660.0
2025-06-02,Hyderabad,Telangana,32.4,25.8,29.1,77.1,0.0,5.0,75,Satisfactory,994.6,24.3,2025,6,2,0,Monday,6.599999999999998,2243.61
2025-06-02,Ahmedabad,Gujarat,29.4,18.6,24.0,46.7,13.7,5.2,279,Poor,1002.2,41.1,2025,6,2,0,Monday,10.799999999999997,1120.8000000000002
2025-06-02,Jaipur,Rajasthan,34.7,25.8,30.3,75.2,0.0,24.5,86,Satisfactory,1006.9,45.3,2025,6,2,0,Monday,8.900000000000002,2278.56
2025-06-02,Lucknow,Uttar Pradesh,41.8,35.4,38.6,36.8,40.6,4.9,257,Poor,1006.9,24.1,2025,6,2,0,Monday,6.399999999999999,1420.48
2025-06-02,Bhopal,Madhya Pradesh,32.8,21.3,27.1,52.0,0.0,14.4,193,Moderate,1003.4,81.6,2025,6,2,0,Monday,11.499999999999996,1409.2
2025-06-03,Mumbai,Maharashtra,43.1,35.8,39.4,37.3,0.0,6.8,194,Moderate,1020.4,59.0,2025,6,3,1,Tuesday,7.300000000000004,1469.62
2025-06-03,Delhi,Delhi,40.8,34.5,37.6,85.7,4.9,12.6,316,Very Poor,1011.2,89.9,2025,6,3,1,Tuesday,6.299999999999997,3222.32
2025-06-03,Bengaluru,Karnataka,42.9,33.7,38.3,78.7,0.0,12.7,335,Very Poor,1021.2,81.5,2025,6,3,1,Tuesday,9.199999999999996,3014.21
2025-06-03,Chennai,Tamil Nadu,32.3,25.8,29.0,89.2,5.0,22.1,77,Satisfactory,1012.9,82.2,2025,6,3,1,Tuesday,6.4999999999999964,2586.8
2025-06-03,Kolkata,West Bengal,44.4,37.6,41.0,31.6,5.4,9.8,229,Poor,1016.4,85.0,2025,6,3,1,Tuesday,6.799999999999997,1295.6000000000001
2025-06-03,Hyderabad,Telangana,32.7,21.6,27.2,86.0,0.0,2.1,209,Poor,1007.2,46.5,2025,6,3,1,Tuesday,11.100000000000001,2339.2
2025-06-03,Ahmedabad,Gujarat,38.7,30.0,34.3,43.6,4.0,10.8,230,Poor,1011.8,35.8,2025,6,3,1,Tuesday,8.700000000000003,1495.48
2025-06-03,Jaipur,Rajasthan,35.8,28.7,32.3,70.6,1.2,14.6,55,Satisfactory,1016.1,31.0,2025,6,3,1,Tuesday,7.099999999999998,2280.3799999999997
2025-06-03,Lucknow,Uttar Pradesh,26.1,18.4,22.3,56.5,5.4,18.0,172,Moderate,1006.2,30.1,2025,6,3,1,Tuesday,7.700000000000003,1259.95
2025-06-03,Bhopal,Madhya Pradesh,30.5,19.2,24.8,83.2,13.2,8.8,168,Moderate,1022.0,82.2,2025,6,3,1,Tuesday,11.3,2063.36
2025-06-04,Mumbai,Maharashtra,26.1,11.7,18.9,72.8,2.6,7.2,54,Satisfactory,993.3,30.4,2025,6,4,2,Wednesday,14.400000000000002,1375.9199999999998
2025-06-04,Delhi,Delhi,26.4,19.8,23.1,40.3,0.0,11.7,317,Very Poor,1009.7,5.5,2025,6,4,2,Wednesday,6.599999999999998,930.93
2025-06-04,Bengaluru,Karnataka,35.6,26.1,30.9,91.2,33.6,21.6,336,Very Poor,1023.4,14.1,2025,6,4,2,Wednesday,9.5,2818.08
2025-06-04,Chennai,Tamil Nadu,35.9,24.1,30.0,43.8,0.0,7.1,267,Poor,992.9,95.7,2025,6,4,2,Wednesday,11.799999999999997,1314.0
2025-06-04,Kolkata,West Bengal,35.4,22.9,29.1,69.7,1.9,7.5,226,Poor,1001.2,41.4,2025,6,4,2,Wednesday,12.5,2028.2700000000002
2025-06-04,Hyderabad,Telangana,27.5,15.1,21.3,52.5,75.3,19.0,237,Poor,996.8,74.5,2025,6,4,2,Wednesday,12.4,1118.25
2025-06-04,Ahmedabad,Gujarat,40.5,26.8,33.6,50.2,0.0,14.0,275,Poor,1005.2,62.1,2025,6,4,2,Wednesday,13.7,1686.7200000000003
2025-06-04,Jaipur,Rajasthan,37.1,22.4,29.8,78.0,0.0,11.5,247,Poor,1015.7,70.3,2025,6,4,2,Wednesday,14.700000000000003,2324.4
2025-06-04,Lucknow,Uttar Pradesh,39.4,25.7,32.6,44.8,0.0,24.7,151,Moderate,1017.5,35.5,2025,6,4,2,Wednesday,13.7,1460.48
2025-06-04,Bhopal,Madhya Pradesh,39.4,34.3,36.8,60.2,3.5,9.6,211,Poor,1020.3,91.8,2025,6,4,2,Wednesday,5.100000000000001,2215.36
2025-06-05,Mumbai,Maharashtra,28.2,15.5,21.8,50.8,0.0,10.7,233,Poor,1014.0,8.9,2025,6,5,3,Thursday,12.7,1107.44
2025-06-05,Delhi,Delhi,40.4,35.3,37.9,78.7,0.0,14.7,62,Satisfactory,1001.8,28.3,2025,6,5,3,Thursday,5.100000000000001,2982.73
2025-06-05,Bengaluru,Karnataka,42.3,31.2,36.7,93.9,0.0,3.9,200,Moderate,1022.0,16.2,2025,6,5,3,Thursday,11.099999999999998,3446.1300000000006
2025-06-05,Chennai,Tamil Nadu,42.1,32.4,37.3,40.8,79.2,18.3,125,Moderate,1021.1,9.2,2025,6,5,3,Thursday,9.700000000000003,1521.8399999999997
2025-06-05,Kolkata,West Bengal,32.4,27.3,29.8,54.5,0.0,8.2,60,Satisfactory,1020.3,25.2,2025,6,5,3,Thursday,5.099999999999998,1624.1000000000001
2025-06-05,Hyderabad,Telangana,30.0,16.7,23.4,68.2,0.0,8.1,311,Very Poor,1001.8,61.9,2025,6,5,3,Thursday,13.3,1595.8799999999999
2025-06-05,Ahmedabad,Gujarat,28.6,16.0,22.3,33.2,25.3,6.1,186,Moderate,1010.3,20.7,2025,6,5,3,Thursday,12.600000000000001,740.3600000000001
2025-06-05,Jaipur,Rajasthan,33.3,27.9,30.6,83.7,7.8,10.3,68,Satisfactory,1016.9,70.8,2025,6,5,3,Thursday,5.399999999999999,2561.2200000000003
2025-06-05,Lucknow,Uttar Pradesh,41.9,35.1,38.5,41.3,0.0,9.7,145,Moderate,1019.4,21.8,2025,6,5,3,Thursday,6.799999999999997,1590.05
2025-06-05,Bhopal,Madhya Pradesh,30.7,22.2,26.4,76.4,4.1,10.3,205,Poor,1005.1,71.8,2025,6,5,3,Thursday,8.5,2016.96
2025-06-06,Mumbai,Maharashtra,42.4,28.0,35.2,76.7,0.0,13.6,191,Moderate,998.1,36.7,2025,6,6,4,Friday,14.399999999999999,2699.84
2025-06-06,Delhi,Delhi,30.9,22.8,26.9,56.1,2.9,11.1,272,Poor,1019.1,88.9,2025,6,6,4,Friday,8.099999999999998,1509.09
2025-06-06,Bengaluru,Karnataka,32.9,20.7,26.8,40.1,6.6,19.4,106,Moderate,1009.7,66.0,2025,6,6,4,Friday,12.2,1074.68
2025-06-06,Chennai,Tamil Nadu,36.9,27.2,32.1,57.8,0.0,18.1,55,Satisfactory,1009.5,7.8,2025,6,6,4,Friday,9.7,1855.3799999999999
2025-06-06,Kolkata,West Bengal,36.4,22.9,29.7,32.9,0.0,8.3,228,Poor,1022.2,12.7,2025,6,6,4,Friday,13.5,977.1299999999999
2025-06-06,Hyderabad,Telangana,35.1,28.6,31.9,32.8,0.0,17.9,245,Poor,1009.1,39.0,2025,6,6,4,Friday,6.5,1046.32
2025-06-06,Ahmedabad,Gujarat,28.8,19.3,24.1,65.7,4.6,17.1,347,Very Poor,1012.4,89.7,2025,6,6,4,Friday,9.5,1583.3700000000001
2025-06-06,Jaipur,Rajasthan,36.3,27.9,32.1,80.6,0.0,24.6,186,Moderate,1024.7,80.9,2025,6,6,4,Friday,8.399999999999999,2587.2599999999998
2025-06-06,Lucknow,Uttar Pradesh,35.9,27.7,31.8,83.9,0.0,11.2,154,Moderate,1008.8,16.8,2025,6,6,4,Friday,8.2,2668.0200000000004
2025-06-06,Bhopal,Madhya Pradesh,26.7,12.2,19.5,78.8,0.0,5.3,45,Good,1008.8,82.9,2025,6,6,4,Friday,14.5,1536.6
2025-06-07,Mumbai,Maharashtra,27.1,19.8,23.4,76.4,0.0,4.4,147,Moderate,1016.4,15.0,2025,6,7,5,Saturday,7.300000000000001,1787.76
2025-06-07,Delhi,Delhi,31.2,22.6,26.9,51.4,7.7,21.7,218,Poor,1007.2,15.1,2025,6,7,5,Saturday,8.599999999999998,1382.6599999999999
2025-06-07,Bengaluru,Karnataka,41.4,33.5,37.5,84.5,6.8,6.6,61,Satisfactory,1005.7,14.8,2025,6,7,5,Saturday,7.899999999999999,3168.75
2025-06-07,Chennai,Tamil Nadu,39.1,25.0,32.1,93.3,0.0,6.6,291,Poor,1000.4,84.5,2025,6,7,5,Saturday,14.100000000000001,2994.93
2025-06-07,Kolkata,West Bengal,42.9,33.1,38.0,66.7,7.7,2.4,133,Moderate,1017.9,78.7,2025,6,7,5,Saturday,9.799999999999997,2534.6
2025-06-07,Hyderabad,Telangana,39.6,32.4,36.0,67.5,60.0,6.2,214,Poor,1006.8,88.6,2025,6,7,5,Saturday,7.200000000000003,2430.0
2025-06-07,Ahmedabad,Gujarat,42.5,33.2,37.9,81.7,69.3,7.0,95,Satisfactory,1005.4,21.6,2025,6,7,5,Saturday,9.299999999999997,3096.43
2025-06-07,Jaipur,Rajasthan,34.8,20.2,27.5,68.5,0.0,5.7,59,Satisfactory,1000.2,63.6,2025,6,7,5,Saturday,14.599999999999998,1883.75
2025-06-07,Lucknow,Uttar Pradesh,40.7,35.1,37.9,40.3,49.0,24.2,235,Poor,1021.0,15.2,2025,6,7,5,Saturday,5.600000000000001,1527.37
2025-06-07,Bhopal,Madhya Pradesh,33.8,27.6,30.7,66.1,0.0,24.5,324,Very Poor,1015.4,31.6,2025,6,7,5,Saturday,6.199999999999996,2029.2699999999998
2025-06-08,Mumbai,Maharashtra,44.0,30.9,37.4,72.9,0.0,23.8,233,Poor,1016.6,32.7,2025,6,8,6,Sunday,13.100000000000001,2726.46
2025-06-08,Delhi,Delhi,36.9,23.8,30.3,36.2,0.0,18.8,90,Satisfactory,1001.6,74.4,2025,6,8,6,Sunday,13.099999999999998,1096.8600000000001
2025-06-08,Bengaluru,Karnataka,44.7,31.7,38.2,48.8,7.4,3.4,77,Satisfactory,1001.7,98.0,2025,6,8,6,Sunday,13.000000000000004,1864.16
2025-06-08,Chennai,Tamil Nadu,36.9,31.2,34.1,73.5,0.0,6.7,309,Very Poor,1023.0,91.1,2025,6,8,6,Sunday,5.699999999999999,2506.35
2025-06-08,Kolkata,West Bengal,27.1,19.8,23.5,69.8,0.0,20.8,342,Very Poor,994.7,88.8,2025,6,8,6,Sunday,7.300000000000001,1640.3
2025-06-08,Hyderabad,Telangana,44.4,37.9,41.1,65.7,0.0,16.9,58,Satisfactory,1001.5,35.0,2025,6,8,6,Sunday,6.5,2700.2700000000004
2025-06-08,Ahmedabad,Gujarat,44.1,31.1,37.6,79.4,0.0,17.2,119,Moderate,1011.7,85.9,2025,6,8,6,Sunday,13.0,2985.4400000000005
2025-06-08,Jaipur,Rajasthan,25.5,11.4,18.5,89.1,0.0,14.1,61,Satisfactory,1018.8,73.1,2025,6,8,6,Sunday,14.1,1648.35
2025-06-08,Lucknow,Uttar Pradesh,39.1,32.7,35.9,35.8,4.0,12.7,343,Very Poor,1010.5,59.8,2025,6,8,6,Sunday,6.399999999999999,1285.2199999999998
2025-06-08,Bhopal,Madhya Pradesh,43.3,29.8,36.6,54.9,0.0,7.2,241,Poor,993.4,46.4,2025,6,8,6,Sunday,13.499999999999996,2009.34
2025-06-09,Mumbai,Maharashtra,37.5,24.8,31.1,60.3,47.7,3.0,72,Satisfactory,1008.5,36.3,2025,6,9,0,Monday,12.7,1875.33
2025-06-09,Delhi,Delhi,33.7,22.3,28.0,64.3,0.0,9.9,54,Satisfactory,1000.9,86.6,2025,6,9,0,Monday,11.400000000000002,1800.3999999999999
2025-06-09,Bengaluru,Karnataka,32.0,23.0,27.5,70.2,7.9,6.4,43,Good,1021.9,44.3,2025,6,9,0,Monday,9.0,1930.5
2025-06-09,Chennai,Tamil Nadu,38.4,27.3,32.8,38.2,0.0,11.2,257,Poor,997.3,95.5,2025,6,9,0,Monday,11.099999999999998,1252.96
2025-06-09,Kolkata,West Bengal,36.4,25.0,30.7,84.6,6.4,15.0,146,Moderate,1023.8,74.7,2025,6,9,0,Monday,11.399999999999999,2597.22
2025-06-09,Hyderabad,Telangana,27.7,17.9,22.8,74.2,1.9,5.6,42,Good,1014.7,11.5,2025,6,9,0,Monday,9.8,1691.7600000000002
2025-06-09,Ahmedabad,Gujarat,25.7,14.3,20.0,93.3,0.0,16.2,115,Moderate,990.1,80.3,2025,6,9,0,Monday,11.399999999999999,1866.0
2025-06-09,Jaipur,Rajasthan,31.0,22.5,26.8,79.6,0.0,12.6,68,Satisfactory,1023.4,30.0,2025,6,9,0,Monday,8.5,2133.2799999999997
2025-06-09,Lucknow,Uttar Pradesh,35.8,29.0,32.4,56.9,0.0,19.8,202,Poor,1023.2,94.4,2025,6,9,0,Monday,6.799999999999997,1843.56
2025-06-09,Bhopal,Madhya Pradesh,44.7,33.1,38.9,38.4,0.0,20.2,296,Poor,1011.9,88.8,2025,6,9,0,Monday,11.600000000000001,1493.76
2025-06-10,Mumbai,Maharashtra,31.4,23.8,27.6,77.7,0.0,5.5,104,Moderate,1010.6,13.1,2025,6,10,1,Tuesday,7.599999999999998,2144.52
2025-06-10,Delhi,Delhi,35.9,29.6,32.7,46.1,0.0,22.2,154,Moderate,998.8,61.0,2025,6,10,1,Tuesday,6.299999999999997,1507.4700000000003
2025-06-10,Bengaluru,Karnataka,40.0,31.3,35.7,46.2,0.0,18.5,221,Poor,1004.8,80.6,2025,6,10,1,Tuesday,8.7,1649.3400000000001
2025-06-10,Chennai,Tamil Nadu,28.9,15.0,22.0,84.4,9.6,21.9,124,Moderate,991.8,91.7,2025,6,10,1,Tuesday,13.899999999999999,1856.8000000000002
2025-06-10,Kolkata,West Bengal,26.1,18.8,22.5,68.1,0.6,12.4,127,Moderate,1019.6,29.5,2025,6,10,1,Tuesday,7.300000000000001,1532.2499999999998
2025-06-10,Hyderabad,Telangana,26.6,16.2,21.4,53.8,3.5,4.4,105,Moderate,1008.3,23.7,2025,6,10,1,Tuesday,10.400000000000002,1151.32
2025-06-10,Ahmedabad,Gujarat,30.1,20.5,25.3,62.1,0.0,8.5,287,Poor,1018.6,80.3,2025,6,10,1,Tuesday,9.600000000000001,1571.13
2025-06-10,Jaipur,Rajasthan,25.3,12.8,19.1,85.4,6.1,13.7,323,Very Poor,1018.5,80.3,2025,6,10,1,Tuesday,12.5,1631.1400000000003
2025-06-10,Lucknow,Uttar Pradesh,43.4,33.1,38.3,32.0,0.0,10.7,223,Poor,1006.4,30.3,2025,6,10,1,Tuesday,10.299999999999997,1225.6
2025-06-10,Bhopal,Madhya Pradesh,40.7,33.1,36.9,78.3,0.0,22.1,238,Poor,1004.1,40.6,2025,6,10,1,Tuesday,7.600000000000001,2889.27
